review,char_len,word_count,tokens,tokens_join,sentiment_score,sentiment_label
快递师傅特别好，大冷天真不容易,15,1,"['快递', '师傅', '特别', '好', '，', '大', '冷天', '真不容易']",快递 师傅 特别 好 ， 大 冷天 真不容易,0.014401533951709067,0
谢谢，非常感谢，那么等的天真是麻烦了，虽然等了会，但还是很感谢,31,1,"['谢谢', '，', '非常感谢', '，', '那么', '等', '天真', '麻烦', '，', '虽然', '等', '会', '，', '但', '还是', '感谢']",谢谢 ， 非常感谢 ， 那么 等 天真 麻烦 ， 虽然 等 会 ， 但 还是 感谢,0.7274158281850909,1
"配送员辛苦啦,服务很好",11,1,"['配送', '员', '辛苦', '啦', ',', '服务', '好']","配送 员 辛苦 啦 , 服务 好",0.8018764204200741,1
"喝了好几年快乐柠檬,第一次喝曲奇奶茶,个人觉得不好喝,本人还是更喜欢茶类冰饮,给配送员赞一个,大冬天的",51,1,"['喝', '好几年', '快乐', '柠檬', ',', '第一次', '喝', '曲奇', '奶茶', ',', '个人', '觉得', '好喝', ',', '本人', '还是', '更', '喜欢', '茶类', '冰饮', ',', '给', '配送', '员赞', '一个', ',', '大', '冬天']","喝 好几年 快乐 柠檬 , 第一次 喝 曲奇 奶茶 , 个人 觉得 好喝 , 本人 还是 更 喜欢 茶类 冰饮 , 给 配送 员赞 一个 , 大 冬天",0.999994066554467,1
"一直都挺满意的~,骑士也很棒~",15,1,"['一直', '挺', '满意', '~', ',', '骑士', '很棒', '~']","一直 挺 满意 ~ , 骑士 很棒 ~",0.9691931286252841,1
"能送这个实在太好了,外送大哥辛苦了",17,1,"['能', '送', '这个', '实在', '太好了', ',', '外送', '大哥', '辛苦']","能 送 这个 实在 太好了 , 外送 大哥 辛苦",0.24810990152893497,0
送餐很快，这么冷的天辛苦了,13,1,"['送餐', '很快', '，', '这么', '冷', '天', '辛苦']",送餐 很快 ， 这么 冷 天 辛苦,0.8761828412494013,1
好喝，百度送的很快，非常感谢,14,1,"['好喝', '，', '百度', '送', '很快', '，', '非常感谢']",好喝 ， 百度 送 很快 ， 非常感谢,0.9221319890759372,1
一如既往的味道我喜欢的口味,13,1,"['一如既往', '味道', '喜欢', '口味']",一如既往 味道 喜欢 口味,0.9557934488446735,1
"送货员态度很好啦！,非常感谢,辛苦了",18,1,"['送货员', '态度', '好', '啦', '！', ',', '非常感谢', ',', '辛苦']","送货员 态度 好 啦 ！ , 非常感谢 , 辛苦",0.9146827159369966,1
大哥很热情！不错!好评,11,1,"['大哥', '热情', '！', '不错', '!', '好评']",大哥 热情 ！ 不错 ! 好评,0.7910500360221613,1
大满贯奶茶！超大杯！,10,1,"['大满贯', '奶茶', '！', '超大', '杯', '！']",大满贯 奶茶 ！ 超大 杯 ！,0.9831298282756836,1
今天忙到忘了给我半糖，下次希望别忘。,18,1,"['今天', '忙', '到', '忘', '给', '半糖', '，', '下次', '希望', '别忘', '。']",今天 忙 到 忘 给 半糖 ， 下次 希望 别忘 。,0.1849949138201098,0
快递态度很好，大冷天的辛苦了。,15,1,"['快递', '态度', '好', '，', '大', '冷天', '辛苦', '。']",快递 态度 好 ， 大 冷天 辛苦 。,0.24987365291319297,0
"速度很快,味道很好,很赞",12,1,"['速度', '很快', ',', '味道', '好', ',', '很赞']","速度 很快 , 味道 好 , 很赞",0.9976994023405008,1
"骑士师傅人好,态度超级好",12,1,"['骑士', '师傅', '人好', ',', '态度', '超级', '好']","骑士 师傅 人好 , 态度 超级 好",0.21437410647769461,0
服务态度好，速度快，值得表扬,14,1,"['服务态度', '好', '，', '速度', '快', '，', '值得', '表扬']",服务态度 好 ， 速度 快 ， 值得 表扬,0.9841280983251465,1
师傅人很好，送的超级快,11,1,"['师傅', '好', '，', '送', '超级', '快']",师傅 好 ， 送 超级 快,0.3197583712352461,0
送的很快，师傅人也很亲和,12,1,"['送', '很快', '，', '师傅', '亲']",送 很快 ， 师傅 亲,0.7129959742677019,1
好极了！送来还是热的！,11,1,"['好极了', '！', '送来', '还是', '热', '！']",好极了 ！ 送来 还是 热 ！,0.42378719707649215,0
非常满意！送餐很快！,10,1,"['非常', '满意', '！', '送餐', '很快', '！']",非常 满意 ！ 送餐 很快 ！,0.9396502576988512,1
十万个赞！最好喝没有之一！,13,1,"['十万个', '赞', '！', '最', '好喝', '没有', '之一', '！']",十万个 赞 ！ 最 好喝 没有 之一 ！,0.953046274790927,1
百度骑士服务很好，全五分好评,14,1,"['百度', '骑士', '服务', '好', '，', '全', '五分', '好评']",百度 骑士 服务 好 ， 全 五分 好评,0.4495540980001568,0
"非常好,相当棒,很快，味道好好",15,1,"['非常', '好', ',', '相当', '棒', ',', '很快', '，', '味道', '好好']","非常 好 , 相当 棒 , 很快 ， 味道 好好",0.9942347141152217,1
"一直很喜欢他家的东西,味好,便宜",16,1,"['一直', '喜欢', '他家', '东西', ',', '味好', ',', '便宜']","一直 喜欢 他家 东西 , 味好 , 便宜",0.7161845576158866,1
不错不错，快递师傅也给力,12,1,"['不错', '不错', '，', '快递', '师傅', '给', '力']",不错 不错 ， 快递 师傅 给 力,0.7686352133630633,1
饮料好喝，送餐也神速。,11,1,"['饮料', '好喝', '，', '送餐', '神速', '。']",饮料 好喝 ， 送餐 神速 。,0.573897803688569,1
岩盐芝士绿茶每单必点,10,1,"['岩盐', '芝士', '绿茶', '每单', '必点']",岩盐 芝士 绿茶 每单 必点,0.5861911644389693,1
一如既往的又快又好！每周都会在百度外卖买快乐柠檬家奶茶，送餐快，奶茶好喝，棒棒哒，开心～,44,1,"['一如既往', '又快又好', '！', '每周', '会', '百度', '外卖', '买', '快乐', '柠檬', '家', '奶茶', '，', '送餐', '快', '，', '奶茶', '好喝', '，', '棒棒', '哒', '，', '开心', '～']",一如既往 又快又好 ！ 每周 会 百度 外卖 买 快乐 柠檬 家 奶茶 ， 送餐 快 ， 奶茶 好喝 ， 棒棒 哒 ， 开心 ～,0.9999999999988125,1
快递员速度快服务好，辛苦了！,14,1,"['快递', '员', '速度', '快', '服务', '好', '，', '辛苦', '！']",快递 员 速度 快 服务 好 ， 辛苦 ！,0.9138513248955634,1
"元旦节晚上9点还在送真的让我感动,一直喜欢柠檬小子.蛋糕珍珠特别好喝,盐岩芝士加了珍珠很棒",45,1,"['元旦节', '晚上', '9', '点', '还', '送', '真的', '让', '感动', ',', '一直', '喜欢', '柠檬', '小子', '.', '蛋糕', '珍珠', '特别', '好喝', ',', '盐岩', '芝士', '加', '珍珠', '很棒']","元旦节 晚上 9 点 还 送 真的 让 感动 , 一直 喜欢 柠檬 小子 . 蛋糕 珍珠 特别 好喝 , 盐岩 芝士 加 珍珠 很棒",0.9999774151889421,1
非常好非常快支持！！！,11,1,"['非常', '好', '非常', '快', '支持', '！', '！', '！']",非常 好 非常 快 支持 ！ ！ ！,0.8676202479215505,1
百度骑士特别给力，奶茶是经典大家都爱喝。,20,1,"['百度', '骑士', '特别', '给力', '，', '奶茶', '经典', '大家', '爱喝', '。']",百度 骑士 特别 给力 ， 奶茶 经典 大家 爱喝 。,0.9974404456363251,1
好喝好喝，超级喜欢这家的饮料，小哥送餐也很快,22,1,"['好喝', '好喝', '，', '超级', '喜欢', '这家', '饮料', '，', '小哥', '送餐', '很快']",好喝 好喝 ， 超级 喜欢 这家 饮料 ， 小哥 送餐 很快,0.7931807635107856,1
外卖小哥很赞！送的很快养乐多好喝！,17,1,"['外卖', '小哥', '很赞', '！', '送', '很快', '养乐多', '好喝', '！']",外卖 小哥 很赞 ！ 送 很快 养乐多 好喝 ！,0.9962654758903109,1
再送小哥超帅！！！！,10,1,"['再', '送', '小哥', '超帅', '！', '！', '！', '！']",再 送 小哥 超帅 ！ ！ ！ ！,0.613563733033438,1
超级给力的骑士！饮料好喝！,13,1,"['超级', '给力', '骑士', '！', '饮料', '好喝', '！']",超级 给力 骑士 ！ 饮料 好喝 ！,0.3347310087898512,0
"一直很好喝,这个很好喝",11,1,"['一直', '好喝', ',', '这个', '好喝']","一直 好喝 , 这个 好喝",0.5120403073114205,1
好喝，送的很快，百度外卖我最喜欢用了！,19,1,"['好喝', '，', '送', '很快', '，', '百度', '外卖', '最', '喜欢', '用', '！']",好喝 ， 送 很快 ， 百度 外卖 最 喜欢 用 ！,0.9752745662726485,1
每一样的很喜欢！会继续光顾哒,14,1,"['每', '一样', '喜欢', '！', '会', '继续', '光顾', '哒']",每 一样 喜欢 ！ 会 继续 光顾 哒,0.7305489972881177,1
"非常好喝,一直喜欢,布丁好吃",14,1,"['非常', '好喝', ',', '一直', '喜欢', ',', '布丁', '好吃']","非常 好喝 , 一直 喜欢 , 布丁 好吃",0.9078225746069666,1
"送货态度非常好，提前了20多分钟，送得非常快，百度配送，靠谱！,奶茶一如既往的好喝，棒棒哒～",46,1,"['送货', '态度', '非常', '好', '，', '提前', '20', '多分钟', '，', '送得', '非常', '快', '，', '百度', '配送', '，', '靠', '谱', '！', ',', '奶茶', '一如既往', '好喝', '，', '棒棒', '哒', '～']","送货 态度 非常 好 ， 提前 20 多分钟 ， 送得 非常 快 ， 百度 配送 ， 靠 谱 ！ , 奶茶 一如既往 好喝 ， 棒棒 哒 ～",0.999990921173413,1
嘿嘿把不错不错吧吧吧吧吧,12,1,"['嘿嘿', '把', '不错', '不错', '吧', '吧', '吧', '吧', '吧']",嘿嘿 把 不错 不错 吧 吧 吧 吧 吧,0.9826014287268157,1
第一次买冰沙，口感真不错！喜欢,15,1,"['第一次', '买冰沙', '，', '口感', '真不错', '！', '喜欢']",第一次 买冰沙 ， 口感 真不错 ！ 喜欢,0.9973499652563106,1
师傅人特别好！送货超认真,12,1,"['师傅', '特别', '好', '！', '送货', '超', '认真']",师傅 特别 好 ！ 送货 超 认真,0.37611058634256633,0
外送小哥态度很好，很辛苦。,13,1,"['外送', '小哥', '态度', '好', '，', '辛苦', '。']",外送 小哥 态度 好 ， 辛苦 。,0.7918544999483887,1
非常好！送货非常快！比美团和饿了吗好多了，以后就在这买了！,29,1,"['非常', '好', '！', '送货', '非常', '快', '！', '比美', '团', '饿', '吗', '好多', '，', '以后', '买', '！']",非常 好 ！ 送货 非常 快 ！ 比美 团 饿 吗 好多 ， 以后 买 ！,0.9515703826741254,1
超快就送到了，喜欢百度外卖，真心赞！,18,1,"['超快', '送到', '，', '喜欢', '百度', '外卖', '，', '真心', '赞', '！']",超快 送到 ， 喜欢 百度 外卖 ， 真心 赞 ！,0.9993095520233254,1
"天气这么不好的情况下点外卖实在对不住外卖小哥,辛苦啦",26,1,"['天气', '这么', '不好', '情况', '下点', '外卖', '实在', '对不住', '外卖', '小哥', ',', '辛苦', '啦']","天气 这么 不好 情况 下点 外卖 实在 对不住 外卖 小哥 , 辛苦 啦",0.12617223543927814,0
芋圆小丸子不甜～希望下次甜一点，真的没什么味道,23,1,"['芋圆', '小丸子', '不甜', '～', '希望', '下次', '甜', '一点', '，', '真的', '没什么', '味道']",芋圆 小丸子 不甜 ～ 希望 下次 甜 一点 ， 真的 没什么 味道,0.23710537803820286,0
虽然慢了些。但是能理解|,12,1,"['虽然', '慢', '些', '。', '但是', '能', '理解', '|']",虽然 慢 些 。 但是 能 理解 |,0.8521068800289727,1
好好好！赞赞赞！态度好速度快！,15,1,"['好好', '好', '！', '赞赞赞', '！', '态度', '好', '速度', '快', '！']",好好 好 ！ 赞赞赞 ！ 态度 好 速度 快 ！,0.999939381909712,1
非常快～辛苦了～很好喝,11,1,"['非常', '快', '～', '辛苦', '～', '好喝']",非常 快 ～ 辛苦 ～ 好喝,0.9261322698004577,1
师傅人很好，服务很好，送得快~好评,17,1,"['师傅', '好', '，', '服务', '好', '，', '送得', '快', '~', '好评']",师傅 好 ， 服务 好 ， 送得 快 ~ 好评,0.6875940943217839,1
"大雾霾的,外送大哥辛苦了！天冷注意身体！",20,1,"['大雾', '霾', ',', '外送', '大哥', '辛苦', '！', '天', '冷', '注意', '身体', '！']","大雾 霾 , 外送 大哥 辛苦 ！ 天 冷 注意 身体 ！",0.4507540531849443,0
就是配送大哥忘记给我拿吸管了??其他都很棒。,22,1,"['就是', '配送', '大哥', '忘记', '给', '拿', '吸管', '?', '?', '其他', '很棒', '。']",就是 配送 大哥 忘记 给 拿 吸管 ? ? 其他 很棒 。,0.5820378371473879,1
很速度，赞，奶茶也好喝。,12,1,"['速度', '，', '赞', '，', '奶茶', '好喝', '。']",速度 ， 赞 ， 奶茶 好喝 。,0.9995827802545578,1
师傅很好，服务很热情！,11,1,"['师傅', '好', '，', '服务', '热情', '！']",师傅 好 ， 服务 热情 ！,0.44729017479877275,0
"派送员非常好。,速度快,态度棒棒的",17,1,"['派送', '员', '非常', '好', '。', ',', '速度', '快', ',', '态度', '棒棒']","派送 员 非常 好 。 , 速度 快 , 态度 棒棒",0.9932551918300415,1
"建议再出款浓情可可，与岩岩的区别一下。,总体很满意啦！百度我支持你哟！雾霾天百度小哥辛苦你啦！百度公司一定要发给他们口罩哦，太不容易了！",68,1,"['建议', '再', '出款', '浓情', '可可', '，', '与', '岩岩', '区别', '一下', '。', ',', '总体', '满意', '啦', '！', '百度', '支持', '你', '哟', '！', '雾', '霾', '天', '百度', '小哥', '辛苦', '你', '啦', '！', '百度', '公司', '一定', '要', '发给', '他们', '口罩', '哦', '，', '太不容易', '！']","建议 再 出款 浓情 可可 ， 与 岩岩 区别 一下 。 , 总体 满意 啦 ！ 百度 支持 你 哟 ！ 雾 霾 天 百度 小哥 辛苦 你 啦 ！ 百度 公司 一定 要 发给 他们 口罩 哦 ， 太不容易 ！",0.9238240228817386,1
送餐员很热情，很好吃谢谢,12,1,"['送', '餐员', '热情', '，', '好吃', '谢谢']",送 餐员 热情 ， 好吃 谢谢,0.8076275432036589,1
小哥态度很好，两种饮料都很好喝,15,1,"['小哥', '态度', '好', '，', '两种', '饮料', '好喝']",小哥 态度 好 ， 两种 饮料 好喝,0.6150701247542797,1
太赞了我家没电梯还能送这么快好感动,17,1,"['太赞', '我家', '没', '电梯', '还', '能', '送', '这么', '快', '好', '感动']",太赞 我家 没 电梯 还 能 送 这么 快 好 感动,0.9774172474318827,1
送餐员辛苦，奶茶好喝…,11,1,"['送', '餐员', '辛苦', '，', '奶茶', '好喝', '…']",送 餐员 辛苦 ， 奶茶 好喝 …,0.9957281743602878,1
师傅服务很好.速度特别快.,13,1,"['师傅', '服务', '好', '.', '速度', '特别', '快', '.']",师傅 服务 好 . 速度 特别 快 .,0.7152075408691724,1
百度骑士很快就送到啦！不错,13,1,"['百度', '骑士', '很快', '送到', '啦', '！', '不错']",百度 骑士 很快 送到 啦 ！ 不错,0.9681654979720385,1
热饮也有大杯就好了，中杯不够喝的,16,1,"['热饮', '大杯', '好', '，', '中杯', '不够', '喝']",热饮 大杯 好 ， 中杯 不够 喝,0.14649587614689352,0
隔三差五儿的就点两杯味道不错！送餐员辛苦啦！,22,1,"['隔三差五', '儿', '点', '两杯', '味道', '不错', '！', '送', '餐员', '辛苦', '啦', '！']",隔三差五 儿 点 两杯 味道 不错 ！ 送 餐员 辛苦 啦 ！,0.9531621227035932,1
嗯，送货师傅依然很负责任呢！,14,1,"['嗯', '，', '送货', '师傅', '依然', '负责', '任', '呢', '！']",嗯 ， 送货 师傅 依然 负责 任 呢 ！,0.19168364787325065,0
速度快，服务好，必须赞一个,13,1,"['速度', '快', '，', '服务', '好', '，', '必须', '赞', '一个']",速度 快 ， 服务 好 ， 必须 赞 一个,0.9904749145048963,1
"还不错,送货很快味道也还好",13,1,"['还', '不错', ',', '送货', '很快', '味道', '还好']","还 不错 , 送货 很快 味道 还好",0.9885431807837818,1
喜欢哦，每天都在喝，就是昨天忘了给我半糖了,21,1,"['喜欢', '哦', '，', '每天', '喝', '，', '就是', '昨天', '忘', '给', '半糖']",喜欢 哦 ， 每天 喝 ， 就是 昨天 忘 给 半糖,0.311987975293503,0
百度骑士最牛x！！！！！,12,1,"['百度', '骑士', '最牛', 'x', '！', '！', '！', '！', '！']",百度 骑士 最牛 x ！ ！ ！ ！ ！,0.6687962340707094,1
